ID,year,STATENAME,DISTRICT,avg_rating,Close_E_D,LLS_D,LLS_R,St_AVG_R,RepVotes,DemVotes,RepVotesMajorPercent,DemVotesMajorPercent,Incumbent_R,Incumbent_D,Open_seat,cvap,VTR,st_cd_fips,cycle,est_cost_sum,
204,2012,New Jersey,3,5.8214286,0,0,1,1.8214,174257,145509,54.5,45.5,1,0,0,NA,NA,3403,2016,324250,
205,2012,New Jersey,3,5.8214286,0,0,1,1.8214,174257,145509,54.5,45.5,1,0,0,NA,NA,3403,2018,10303470,
206,2012,New Jersey,5,6.8571429,0,0,1,2.8571,167503,130102,56.28,43.72,1,0,0,NA,NA,3405,2014,137210,
207,2012,New Jersey,5,6.8571429,0,0,1,2.8571,167503,130102,56.28,43.72,1,0,0,NA,NA,3405,2016,4741910,
208,2012,New Jersey,5,6.8571429,0,0,1,2.8571,167503,130102,56.28,43.72,1,0,0,NA,NA,3405,2018,419810,
209,2012,New Jersey,7,6.8571429,0,0,1,2.8571,175704,123090,58.8,41.2,1,0,0,NA,NA,3407,2018,2506370,
210,2012,New Jersey,9,1.1428571,1,0,0,2.8571,55094,162834,25.28,74.72,0,1,0,NA,NA,3409,2012,736600,
211,2012,New Jersey,9,1.1428571,1,0,0,2.8571,55094,162834,25.28,74.72,0,1,0,NA,NA,3409,2016,12500,
212,2012,New Mexico,1,1.3571429,1,0,0,2.6429,112473,162924,40.84,59.16,0,0,1,NA,NA,3501,2012,1271210,
213,2012,New Mexico,1,1.3571429,1,0,0,2.6429,112473,162924,40.84,59.16,0,0,1,NA,NA,3501,2014,625590,
214,2012,New Mexico,1,1.3571429,1,0,0,2.6429,112473,162924,40.84,59.16,0,0,1,NA,NA,3501,2016,463250,
215,2012,New Mexico,1,1.3571429,1,0,0,2.6429,112473,162924,40.84,59.16,0,0,1,NA,NA,3501,2018,311680,
216,2012,New York,1,3.5714286,0,1,0,0.4286,132304,146179,47.51,52.49,0,1,0,NA,NA,3601,2012,447540,
217,2012,New York,1,3.5714286,0,1,0,0.4286,132304,146179,47.51,52.49,0,1,0,NA,NA,3601,2014,892730,
218,2012,New York,1,3.5714286,0,1,0,0.4286,132304,146179,47.51,52.49,0,1,0,NA,NA,3601,2016,334750,
219,2012,New York,11,5.6428571,0,0,1,1.6429,103118,92430,52.73,47.27,1,0,0,NA,NA,3611,2014,2484390,
220,2012,New York,11,5.6428571,0,0,1,1.6429,103118,92430,52.73,47.27,1,0,0,NA,NA,3611,2018,569260,
221,2012,New York,18,4.5,0,1,0,0.5,133049,143845,48.05,51.95,1,0,0,NA,NA,3618,2012,703680,
222,2012,New York,18,4.5,0,1,0,0.5,133049,143845,48.05,51.95,1,0,0,NA,NA,3618,2014,2945770,
223,2012,New York,19,4.5,0,1,0,0.5,150245,134295,52.8,47.2,1,0,0,NA,NA,3619,2012,3054680,
224,2012,New York,19,4.5,0,1,0,0.5,150245,134295,52.8,47.2,1,0,0,NA,NA,3619,2014,2963050,
225,2012,New York,19,4.5,0,1,0,0.5,150245,134295,52.8,47.2,1,0,0,NA,NA,3619,2016,5600170,
226,2012,New York,19,4.5,0,1,0,0.5,150245,134295,52.8,47.2,1,0,0,NA,NA,3619,2018,6897510,
227,2012,New York,21,3.3571429,0,1,0,0.6429,121646,126631,49,51,0,1,0,NA,NA,3621,2012,5637560,
228,2012,New York,21,3.3571429,0,1,0,0.6429,121646,126631,49,51,0,1,0,NA,NA,3621,2014,1920520,
229,2012,New York,21,3.3571429,0,1,0,0.6429,121646,126631,49,51,0,1,0,NA,NA,3621,2016,1077930,
230,2012,New York,21,3.3571429,0,1,0,0.6429,121646,126631,49,51,0,1,0,NA,NA,3621,2018,952450,
231,2012,New York,22,6.6428571,0,0,1,2.6429,157941,102080,60.74,39.26,1,0,0,NA,NA,3622,2012,269200,
232,2012,New York,22,6.6428571,0,0,1,2.6429,157941,102080,60.74,39.26,1,0,0,NA,NA,3622,2016,3798960,
233,2012,New York,22,6.6428571,0,0,1,2.6429,157941,102080,60.74,39.26,1,0,0,NA,NA,3622,2018,12267540,
234,2012,New York,23,6.7857143,0,0,1,2.7857,137669,127535,51.91,48.09,1,0,0,NA,NA,3623,2012,510820,
235,2012,New York,23,6.7857143,0,0,1,2.7857,137669,127535,51.91,48.09,1,0,0,NA,NA,3623,2014,1887380,
236,2012,New York,23,6.7857143,0,0,1,2.7857,137669,127535,51.91,48.09,1,0,0,NA,NA,3623,2016,1573250,
237,2012,New York,23,6.7857143,0,0,1,2.7857,137669,127535,51.91,48.09,1,0,0,NA,NA,3623,2018,990420,
238,2012,New York,24,3.5714286,0,1,0,0.4286,127054,143044,47.04,52.96,1,0,0,NA,NA,3624,2012,4060220,
239,2012,New York,24,3.5714286,0,1,0,0.4286,127054,143044,47.04,52.96,1,0,0,NA,NA,3624,2014,4232930,
240,2012,New York,24,3.5714286,0,1,0,0.4286,127054,143044,47.04,52.96,1,0,0,NA,NA,3624,2016,3050150,
241,2012,New York,24,3.5714286,0,1,0,0.4286,127054,143044,47.04,52.96,1,0,0,NA,NA,3624,2018,2947020,
242,2012,New York,25,2.3214286,1,0,0,1.6786,133389,179810,42.59,57.41,0,1,0,NA,NA,3625,2012,4191170,
243,2012,New York,25,2.3214286,1,0,0,1.6786,133389,179810,42.59,57.41,0,1,0,NA,NA,3625,2014,200660,
244,2012,New York,25,2.3214286,1,0,0,1.6786,133389,179810,42.59,57.41,0,1,0,NA,NA,3625,2016,546920,
245,2012,New York,25,2.3214286,1,0,0,1.6786,133389,179810,42.59,57.41,0,1,0,NA,NA,3625,2018,962540,
246,2012,New York,27,4.2857143,0,1,0,0.2857,161220,156219,50.79,49.21,0,1,0,NA,NA,3627,2012,5968730,
247,2012,New York,27,4.2857143,0,1,0,0.2857,161220,156219,50.79,49.21,0,1,0,NA,NA,3627,2016,21450,
248,2012,New York,27,4.2857143,0,1,0,0.2857,161220,156219,50.79,49.21,0,1,0,NA,NA,3627,2018,853290,
249,2012,North Carolina,7,3.9285714,0,1,0,0.0714,168041,168695,49.9,50.1,0,1,0,NA,NA,3707,2012,5822710,
250,2012,North Carolina,7,3.9285714,0,1,0,0.0714,168041,168695,49.9,50.1,0,1,0,NA,NA,3707,2018,300850,
251,2012,North Carolina,8,5.75,0,0,1,1.75,160695,137139,53.95,46.05,0,1,0,NA,NA,3708,2012,3673880,
252,2012,North Carolina,8,5.75,0,0,1,1.75,160695,137139,53.95,46.05,0,1,0,NA,NA,3708,2016,229520,
253,2012,North Carolina,8,5.75,0,0,1,1.75,160695,137139,53.95,46.05,0,1,0,NA,NA,3708,2018,328270,
254,2012,North Carolina,11,6.1071429,0,0,1,2.1071,190319,141107,57.42,42.58,0,0,1,NA,NA,3711,2012,327590,
255,2012,North Carolina,11,6.1071429,0,0,1,2.1071,190319,141107,57.42,42.58,0,0,1,NA,NA,3711,2014,980,
256,2012,North Carolina,11,6.1071429,0,0,1,2.1071,190319,141107,57.42,42.58,0,0,1,NA,NA,3711,2018,93920,
257,2012,North Carolina,13,6.5,0,0,1,2.5,210495,160115,56.8,43.2,0,0,1,NA,NA,3713,2012,607990,
258,2012,North Carolina,13,6.5,0,0,1,2.5,210495,160115,56.8,43.2,0,0,1,NA,NA,3713,2014,172230,
259,2012,North Carolina,13,6.5,0,0,1,2.5,210495,160115,56.8,43.2,0,0,1,NA,NA,3713,2016,115400,
260,2012,North Carolina,13,6.5,0,0,1,2.5,210495,160115,56.8,43.2,0,0,1,NA,NA,3713,2018,3886150,
261,2012,North Dakota,0,6.2857143,0,0,1,2.2857,173433,131869,56.81,43.19,0,0,1,NA,NA,3801,2012,747740,
262,2012,North Dakota,0,6.2857143,0,0,1,2.2857,173433,131869,56.81,43.19,0,0,1,NA,NA,3801,2014,539194.6,
263,2012,North Dakota,0,6.2857143,0,0,1,2.2857,173433,131869,56.81,43.19,0,0,1,NA,NA,3801,2016,115270,
264,2012,North Dakota,0,6.2857143,0,0,1,2.2857,173433,131869,56.81,43.19,0,0,1,NA,NA,3801,2018,663790,
265,2012,Ohio,6,4.6428571,0,1,0,0.6429,164536,144444,53.25,46.75,1,0,0,550236,0.561540866,3906,2012,3361860,
266,2012,Ohio,6,4.6428571,0,1,0,0.6429,164536,144444,53.25,46.75,1,0,0,550236,0.561540866,3906,2014,468150,
267,2012,Ohio,7,6.3571429,0,0,1,2.3571,178104,137708,56.4,43.6,1,0,0,551430,0.572714578,3907,2012,599770,
268,2012,Ohio,7,6.3571429,0,0,1,2.3571,178104,137708,56.4,43.6,1,0,0,551430,0.572714578,3907,2018,2179100,
269,2012,Ohio,9,1.1428571,1,0,0,2.8571,68666,217775,23.97,76.03,0,1,0,538404,0.532018707,3909,2012,744750,
270,2012,Ohio,16,4.1428571,0,1,0,0.1429,185167,170604,52.05,47.95,1,0,0,556785,0.638973751,3916,2012,9479350,
271,2012,Ohio,16,4.1428571,0,1,0,0.1429,185167,170604,52.05,47.95,1,0,0,556785,0.638973751,3916,2018,201270,
272,2012,Oklahoma,2,6,0,0,1,2,143701,96081,59.93,40.07,0,0,1,562498,0.426280627,4002,2012,2568280,
273,2012,Oklahoma,2,6,0,0,1,2,143701,96081,59.93,40.07,0,0,1,562498,0.426280627,4002,2018,85550,
274,2012,Oregon,5,1.3571429,1,0,0,2.6429,139223,177229,43.99,56.01,0,1,0,586219,0.539818737,4105,2012,404440,
275,2012,Oregon,5,1.3571429,1,0,0,2.6429,139223,177229,43.99,56.01,0,1,0,586219,0.539818737,4105,2014,142290,
276,2012,Oregon,5,1.3571429,1,0,0,2.6429,139223,177229,43.99,56.01,0,1,0,586219,0.539818737,4105,2016,551580,
277,2012,Oregon,5,1.3571429,1,0,0,2.6429,139223,177229,43.99,56.01,0,1,0,586219,0.539818737,4105,2018,151880,
278,2012,Pennsylvania,6,6.2142857,0,0,1,2.2143,191725,143803,57.14,42.86,1,0,0,516389,0.649758225,4206,2012,468560,
279,2012,Pennsylvania,6,6.2142857,0,0,1,2.2143,191725,143803,57.14,42.86,1,0,0,516389,0.649758225,4206,2014,989280,
280,2012,Pennsylvania,6,6.2142857,0,0,1,2.2143,191725,143803,57.14,42.86,1,0,0,516389,0.649758225,4206,2018,1090420,
281,2012,Pennsylvania,7,6.6428571,0,0,1,2.6429,209942,143509,59.4,40.6,1,0,0,541680,0.652508861,4207,2018,2415670,
282,2012,Pennsylvania,8,5.8214286,0,0,1,1.8214,199379,152859,56.6,43.4,1,0,0,537910,0.654827016,4208,2012,1602750,
283,2012,Pennsylvania,8,5.8214286,0,0,1,1.8214,199379,152859,56.6,43.4,1,0,0,537910,0.654827016,4208,2014,856650,
284,2012,Pennsylvania,8,5.8214286,0,0,1,1.8214,199379,152859,56.6,43.4,1,0,0,537910,0.654827016,4208,2016,9034800,
285,2012,Pennsylvania,8,5.8214286,0,0,1,1.8214,199379,152859,56.6,43.4,1,0,0,537910,0.654827016,4208,2018,1897390,
286,2012,Pennsylvania,11,6.8571429,0,0,1,2.8571,166967,118231,58.54,41.46,1,0,0,545860,0.522474627,4211,2012,558990,
287,2012,Pennsylvania,11,6.8571429,0,0,1,2.8571,166967,118231,58.54,41.46,1,0,0,545860,0.522474627,4211,2016,90560,
288,2012,Pennsylvania,11,6.8571429,0,0,1,2.8571,166967,118231,58.54,41.46,1,0,0,545860,0.522474627,4211,2018,745490,
289,2012,Pennsylvania,12,3.8571429,0,1,0,0.1429,175352,163589,51.74,48.26,0,1,0,551580,0.614491098,4212,2012,14110330,
290,2012,Pennsylvania,12,3.8571429,0,1,0,0.1429,175352,163589,51.74,48.26,0,1,0,551580,0.614491098,4212,2014,424540,
291,2012,Pennsylvania,12,3.8571429,0,1,0,0.1429,175352,163589,51.74,48.26,0,1,0,551580,0.614491098,4212,2016,354430,
292,2012,Pennsylvania,12,3.8571429,0,1,0,0.1429,175352,163589,51.74,48.26,0,1,0,551580,0.614491098,4212,2018,30,
293,2012,Pennsylvania,15,6.8571429,0,0,1,2.8571,168960,128764,56.75,43.25,1,0,0,549483,0.54182568,4215,2012,99770,
294,2012,Pennsylvania,15,6.8571429,0,0,1,2.8571,168960,128764,56.75,43.25,1,0,0,549483,0.54182568,4215,2016,49140,
295,2012,Pennsylvania,15,6.8571429,0,0,1,2.8571,168960,128764,56.75,43.25,1,0,0,549483,0.54182568,4215,2018,84220,
296,2012,Pennsylvania,18,6.8571429,0,0,1,2.8571,216727,122146,63.96,36.04,1,0,0,553521,0.612213448,4218,2012,1861950,
297,2012,Rhode Island,1,3.5,0,1,0,0.5,83737,108612,43.53,56.47,0,1,0,NA,NA,4401,2012,2490500,
298,2012,Rhode Island,1,3.5,0,1,0,0.5,83737,108612,43.53,56.47,0,1,0,NA,NA,4401,2014,390920,
299,2012,South Dakota,0,6.7142857,0,0,1,2.7143,207640,153789,57.45,42.55,1,0,0,NA,NA,4601,2012,1369210,
300,2012,South Dakota,0,6.7142857,0,0,1,2.7143,207640,153789,57.45,42.55,1,0,0,NA,NA,4601,2014,17040,
301,2012,South Dakota,0,6.7142857,0,0,1,2.7143,207640,153789,57.45,42.55,1,0,0,NA,NA,4601,2016,30050,
302,2012,South Dakota,0,6.7142857,0,0,1,2.7143,207640,153789,57.45,42.55,1,0,0,NA,NA,4601,2018,363870,
303,2012,Tennessee,4,5.1428571,0,0,1,1.1429,128568,102022,55.76,44.24,1,0,0,567085,0.406623346,4704,2012,2034410,
304,2012,Tennessee,4,5.1428571,0,0,1,1.1429,128568,102022,55.76,44.24,1,0,0,567085,0.406623346,4704,2014,522980,
305,2012,Texas,10,6.8571429,0,0,1,2.8571,159783,95710,62.54,37.46,1,0,0,548535,0.465773378,NA,NA,NA,
306,2012,Texas,14,5.5,0,0,1,1.5,131460,109697,54.51,45.49,0,0,1,519429,0.464273269,4814,2012,30770,
307,2012,Texas,23,4.0714286,0,1,0,0.0714,87547,96676,47.52,52.48,1,0,0,474242,0.388457792,4823,2012,10665280,
308,2012,Texas,23,4.0714286,0,1,0,0.0714,87547,96676,47.52,52.48,1,0,0,474242,0.388457792,4823,2014,10657173.2,
309,2012,Texas,23,4.0714286,0,1,0,0.0714,87547,96676,47.52,52.48,1,0,0,474242,0.388457792,4823,2016,10700140,
310,2012,Texas,23,4.0714286,0,1,0,0.0714,87547,96676,47.52,52.48,1,0,0,474242,0.388457792,4823,2018,9516410,
311,2012,Texas,34,1.1428571,1,0,0,2.8571,52448,89606,36.92,63.08,0,0,1,417848,0.339965729,4834,2012,256130,
312,2012,Texas,34,1.1428571,1,0,0,2.8571,52448,89606,36.92,63.08,0,0,1,417848,0.339965729,4834,2018,72470,
313,2012,Utah,4,4.4285714,0,1,0,0.4286,119035,119803,49.84,50.16,0,1,0,495024,0.482477617,4904,2012,7255120,
314,2012,Utah,4,4.4285714,0,1,0,0.4286,119035,119803,49.84,50.16,0,1,0,495024,0.482477617,4904,2014,749860,
315,2012,Utah,4,4.4285714,0,1,0,0.4286,119035,119803,49.84,50.16,0,1,0,495024,0.482477617,4904,2016,3073740,
316,2012,Utah,4,4.4285714,0,1,0,0.4286,119035,119803,49.84,50.16,0,1,0,495024,0.482477617,4904,2018,4208200,
317,2012,Virginia,2,5.8214286,0,0,1,1.8214,166231,142548,53.83,46.17,1,0,0,554237,0.557124479,5102,2012,2276870,
318,2012,Virginia,2,5.8214286,0,0,1,1.8214,166231,142548,53.83,46.17,1,0,0,554237,0.557124479,5102,2014,1157920,
319,2012,Virginia,2,5.8214286,0,0,1,1.8214,166231,142548,53.83,46.17,1,0,0,554237,0.557124479,5102,2016,22720,
320,2012,Virginia,2,5.8214286,0,0,1,1.8214,166231,142548,53.83,46.17,1,0,0,554237,0.557124479,5102,2018,6440380,
321,2012,Virginia,5,6.8571429,0,0,1,2.8571,193009,149214,56.4,43.6,1,0,0,570230,0.600149063,5105,2012,940420,
322,2012,Virginia,5,6.8571429,0,0,1,2.8571,193009,149214,56.4,43.6,1,0,0,570230,0.600149063,5105,2016,1448110,
323,2012,Virginia,5,6.8571429,0,0,1,2.8571,193009,149214,56.4,43.6,1,0,0,570230,0.600149063,5105,2018,2628880,
324,2012,Washington,1,2.5714286,1,0,0,1.4286,151187,177025,46.06,53.94,0,1,0,506579,0.647898946,5301,2012,3764550,
325,2012,Washington,1,2.5714286,1,0,0,1.4286,151187,177025,46.06,53.94,0,1,0,506579,0.647898946,5301,2014,1124900,
326,2012,Washington,3,6.8571429,0,0,1,2.8571,177446,116438,60.38,39.62,1,0,0,523293,0.561605066,5303,2012,596940,
327,2012,Washington,3,6.8571429,0,0,1,2.8571,177446,116438,60.38,39.62,1,0,0,523293,0.561605066,5303,2016,406860,
328,2012,Washington,3,6.8571429,0,0,1,2.8571,177446,116438,60.38,39.62,1,0,0,523293,0.561605066,5303,2018,3295690,
329,2012,Washington,10,1.3571429,1,0,0,2.6429,115381,163036,41.44,58.56,0,0,1,530202,0.525114956,5310,2012,1222410,
330,2012,West Virginia,3,1.9285714,1,0,0,2.0714,92238,108199,46.02,53.98,0,1,0,NA,NA,5403,2012,1220130,
331,2012,West Virginia,3,1.9285714,1,0,0,2.0714,92238,108199,46.02,53.98,0,1,0,NA,NA,5403,2014,4972694.7,
332,2012,West Virginia,3,1.9285714,1,0,0,2.0714,92238,108199,46.02,53.98,0,1,0,NA,NA,5403,2018,2828930,
333,2012,Wisconsin,7,5.1428571,0,0,1,1.1429,201720,157524,56.15,43.85,1,0,0,547760,0.655841975,5507,2012,2275340,
334,2012,Wisconsin,8,6.2142857,0,0,1,2.2143,198874,156287,56,44,1,0,0,546843,0.649475261,5508,2012,1306500,
335,2012,Wisconsin,8,6.2142857,0,0,1,2.2143,198874,156287,56,44,1,0,0,546843,0.649475261,5508,2014,83520,
336,2012,Wisconsin,8,6.2142857,0,0,1,2.2143,198874,156287,56,44,1,0,0,546843,0.649475261,5508,2016,2449110,
337,2012,Wisconsin,8,6.2142857,0,0,1,2.2143,198874,156287,56,44,1,0,0,546843,0.649475261,5508,2018,583740,
338,2014,Alaska,0,6.4,0,0,1,2.4,142572,114602,55.44,44.56,1,0,0,530385,0.484881737,201,2012,93390,
339,2014,Alaska,0,6.4,0,0,1,2.4,142572,114602,55.44,44.56,1,0,0,530385,0.484881737,201,2014,141000,
340,2014,Alaska,0,6.4,0,0,1,2.4,142572,114602,55.44,44.56,1,0,0,530385,0.484881737,201,2016,668330,
341,2014,Alaska,0,6.4,0,0,1,2.4,142572,114602,55.44,44.56,1,0,0,530385,0.484881737,201,2018,544840,
342,2014,Arizona,1,4.2,0,1,0,0.2,87723,97391,47.39,52.61,0,1,0,549353,0.336967305,401,2012,9017940,
343,2014,Arizona,1,4.2,0,1,0,0.2,87723,97391,47.39,52.61,0,1,0,549353,0.336967305,401,2014,15750695.7,
344,2014,Arizona,1,4.2,0,1,0,0.2,87723,97391,47.39,52.61,0,1,0,549353,0.336967305,401,2016,3607340,
345,2014,Arizona,1,4.2,0,1,0,0.2,87723,97391,47.39,52.61,0,1,0,549353,0.336967305,401,2018,2594290,
346,2014,Arizona,2,3.8,0,1,0,0.2,109704,109543,50.04,49.96,0,1,0,539385,0.406475894,402,2012,2792690,
347,2014,Arizona,2,3.8,0,1,0,0.2,109704,109543,50.04,49.96,0,1,0,539385,0.406475894,402,2014,10647365.2,
348,2014,Arizona,2,3.8,0,1,0,0.2,109704,109543,50.04,49.96,0,1,0,539385,0.406475894,402,2016,2461500,
349,2014,Arizona,2,3.8,0,1,0,0.2,109704,109543,50.04,49.96,0,1,0,539385,0.406475894,402,2018,3051920,
350,2014,Arizona,9,2.35,1,0,0,1.65,67841,88609,43.36,56.64,0,1,0,544288,0.287439738,409,2012,7528820,
351,2014,Arizona,9,2.35,1,0,0,1.65,67841,88609,43.36,56.64,0,1,0,544288,0.287439738,409,2014,4276881.3,
352,2014,Arizona,9,2.35,1,0,0,1.65,67841,88609,43.36,56.64,0,1,0,544288,0.287439738,409,2016,1196600,
353,2014,Arizona,9,2.35,1,0,0,1.65,67841,88609,43.36,56.64,0,1,0,544288,0.287439738,409,2018,1225160,
354,2014,Arkansas,2,4.2,0,1,0,0.2,123073,103477,54.32,45.68,0,0,1,563787,0.401836154,502,2012,151000,
355,2014,Arkansas,2,4.2,0,1,0,0.2,123073,103477,54.32,45.68,0,0,1,563787,0.401836154,502,2014,2332940,
356,2014,Arkansas,2,4.2,0,1,0,0.2,123073,103477,54.32,45.68,0,0,1,563787,0.401836154,502,2016,184650,
357,2014,Arkansas,2,4.2,0,1,0,0.2,123073,103477,54.32,45.68,0,0,1,563787,0.401836154,502,2018,2835120,
358,2014,Arkansas,4,5.25,0,0,1,1.25,110789,87742,55.8,44.2,0,0,1,535460,0.370767191,504,2012,1220330,
359,2014,Arkansas,4,5.25,0,0,1,1.25,110789,87742,55.8,44.2,0,0,1,535460,0.370767191,504,2014,1711100,
360,2014,Arkansas,4,5.25,0,0,1,1.25,110789,87742,55.8,44.2,0,0,1,535460,0.370767191,504,2018,121150,
361,2014,California,3,1.6,1,0,0,2.4,71036,79224,47.28,52.72,0,1,0,497300,0.302151619,603,2012,764420,
362,2014,California,3,1.6,1,0,0,2.4,71036,79224,47.28,52.72,0,1,0,497300,0.302151619,603,2014,101180,
363,2014,California,3,1.6,1,0,0,2.4,71036,79224,47.28,52.72,0,1,0,497300,0.302151619,603,2016,27980,
364,2014,California,7,4.2,0,1,0,0.2,91066,92521,49.6,50.4,0,1,0,526910,0.348421932,607,2012,6844170,
365,2014,California,7,4.2,0,1,0,0.2,91066,92521,49.6,50.4,0,1,0,526910,0.348421932,607,2014,7206780,
366,2014,California,7,4.2,0,1,0,0.2,91066,92521,49.6,50.4,0,1,0,526910,0.348421932,607,2016,4549410,
367,2014,California,7,4.2,0,1,0,0.2,91066,92521,49.6,50.4,0,1,0,526910,0.348421932,607,2018,391010,
368,2014,California,9,1.2,1,0,0,2.8,57729,63475,47.63,52.37,0,1,0,472835,0.256334662,609,2012,4246770,
369,2014,California,9,1.2,1,0,0,2.8,57729,63475,47.63,52.37,0,1,0,472835,0.256334662,609,2014,59660,
370,2014,California,21,5.45,0,0,1,1.45,45907,33470,57.83,42.17,1,0,0,350034,0.2267694,621,2012,1485770,
371,2014,California,21,5.45,0,0,1,1.45,45907,33470,57.83,42.17,1,0,0,350034,0.2267694,621,2014,2616070,
372,2014,California,21,5.45,0,0,1,1.45,45907,33470,57.83,42.17,1,0,0,350034,0.2267694,621,2016,3084210,
373,2014,California,21,5.45,0,0,1,1.45,45907,33470,57.83,42.17,1,0,0,350034,0.2267694,621,2018,4353720,
374,2014,California,24,1.95,1,0,0,2.05,95566,103228,48.07,51.93,0,1,0,505763,0.393057618,624,2012,3233980,
375,2014,California,24,1.95,1,0,0,2.05,95566,103228,48.07,51.93,0,1,0,505763,0.393057618,624,2014,325520,
376,2014,California,24,1.95,1,0,0,2.05,95566,103228,48.07,51.93,0,1,0,505763,0.393057618,624,2016,1757250,
377,2014,California,24,1.95,1,0,0,2.05,95566,103228,48.07,51.93,0,1,0,505763,0.393057618,624,2018,728980,
378,2014,California,26,3.5,0,1,0,0.5,82653,87176,48.67,51.33,0,1,0,468926,0.362165885,626,2012,296350,
379,2014,California,26,3.5,0,1,0,0.5,82653,87176,48.67,51.33,0,1,0,468926,0.362165885,626,2014,3102370,
380,2014,California,31,2.9,1,0,0,1.1,48162,51622,48.27,51.73,0,0,1,471085,0.2118174,NA,NA,NA,
381,2014,California,36,2.6,1,0,0,1.4,61457,72682,45.82,54.18,0,1,0,488389,0.274656063,636,2012,2996850,
382,2014,California,36,2.6,1,0,0,1.4,61457,72682,45.82,54.18,0,1,0,488389,0.274656063,636,2014,2278580,
383,2014,California,36,2.6,1,0,0,1.4,61457,72682,45.82,54.18,0,1,0,488389,0.274656063,636,2016,682880,
384,2014,California,36,2.6,1,0,0,1.4,61457,72682,45.82,54.18,0,1,0,488389,0.274656063,636,2018,218730,
385,2014,California,52,3.8,0,1,0,0.2,92746,98826,48.41,51.59,0,1,0,547077,0.350173742,652,2012,11777350,
386,2014,California,52,3.8,0,1,0,0.2,92746,98826,48.41,51.59,0,1,0,547077,0.350173742,652,2014,13563380,
387,2014,California,52,3.8,0,1,0,0.2,92746,98826,48.41,51.59,0,1,0,547077,0.350173742,652,2016,1891240,
388,2014,California,52,3.8,0,1,0,0.2,92746,98826,48.41,51.59,0,1,0,547077,0.350173742,652,2018,433150,
389,2014,Colorado,6,4.4,0,1,0,0.4,143467,118847,54.69,45.31,1,0,0,538733,0.4869091,806,2012,8893360,
390,2014,Colorado,6,4.4,0,1,0,0.4,143467,118847,54.69,45.31,1,0,0,538733,0.4869091,806,2014,10461160,
391,2014,Colorado,6,4.4,0,1,0,0.4,143467,118847,54.69,45.31,1,0,0,538733,0.4869091,806,2016,8732220,
392,2014,Colorado,6,4.4,0,1,0,0.4,143467,118847,54.69,45.31,1,0,0,538733,0.4869091,806,2018,13052140,
393,2014,Connecticut,5,1.8,1,0,0,2.2,97767,113564,46.26,53.74,0,1,0,515878,0.409653058,905,2012,8443280,
394,2014,Connecticut,5,1.8,1,0,0,2.2,97767,113564,46.26,53.74,0,1,0,515878,0.409653058,905,2014,3603740,
395,2014,Connecticut,5,1.8,1,0,0,2.2,97767,113564,46.26,53.74,0,1,0,515878,0.409653058,905,2016,375200,
396,2014,Connecticut,5,1.8,1,0,0,2.2,97767,113564,46.26,53.74,0,1,0,515878,0.409653058,905,2018,258300,
397,2014,Florida,2,3.8,0,1,0,0.2,123262,126096,49.43,50.57,1,0,0,559346,0.445802777,1202,2012,3342060,
398,2014,Florida,2,3.8,0,1,0,0.2,123262,126096,49.43,50.57,1,0,0,559346,0.445802777,1202,2014,7295690.9,
399,2014,Florida,2,3.8,0,1,0,0.2,123262,126096,49.43,50.57,1,0,0,559346,0.445802777,1202,2018,131300,
400,2014,Florida,18,2.2,1,0,0,1.8,101896,151478,40.22,59.78,0,1,0,570702,0.443969007,1218,2012,10422740,
401,2014,Florida,18,2.2,1,0,0,1.8,101896,151478,40.22,59.78,0,1,0,570702,0.443969007,1218,2014,4132655,
402,2014,Florida,18,2.2,1,0,0,1.8,101896,151478,40.22,59.78,0,1,0,570702,0.443969007,1218,2016,5842260,
403,2014,Florida,18,2.2,1,0,0,1.8,101896,151478,40.22,59.78,0,1,0,570702,0.443969007,1218,2018,4766280,
404,2014,Florida,26,4.2,0,1,0,0.2,83031,78306,51.46,48.54,0,1,0,467186,0.345337831,1226,2012,157820,
405,2014,Florida,26,4.2,0,1,0,0.2,83031,78306,51.46,48.54,0,1,0,467186,0.345337831,1226,2014,7285270,
406,2014,Florida,26,4.2,0,1,0,0.2,83031,78306,51.46,48.54,0,1,0,467186,0.345337831,1226,2016,8493980,
407,2014,Florida,26,4.2,0,1,0,0.2,83031,78306,51.46,48.54,0,1,0,467186,0.345337831,1226,2018,14080920,
408,2014,Georgia,12,3.5,0,1,0,0.5,91336,75478,54.75,45.25,0,1,0,531858,0.313643867,1312,2012,10985660,
409,2014,Georgia,12,3.5,0,1,0,0.5,91336,75478,54.75,45.25,0,1,0,531858,0.313643867,1312,2014,11325870,
410,2014,Georgia,12,3.5,0,1,0,0.5,91336,75478,54.75,45.25,0,1,0,531858,0.313643867,1312,2018,136370,
411,2014,Hawaii,1,3.1,0,1,0,0.9,86454,93390,48.07,51.93,0,0,1,507266,0.354535885,1501,2012,915370,
412,2014,Hawaii,1,3.1,0,1,0,0.9,86454,93390,48.07,51.93,0,0,1,507266,0.354535885,1501,2014,2877790,
413,2014,Hawaii,1,3.1,0,1,0,0.9,86454,93390,48.07,51.93,0,0,1,507266,0.354535885,1501,2016,36780,
414,2014,Hawaii,1,3.1,0,1,0,0.9,86454,93390,48.07,51.93,0,0,1,507266,0.354535885,1501,2018,28860,
