,ID,UID,year,Midterm,AreaAll,R_seats,D_seats,Other_seats,total_votes,R_majorseat_pct,D_majorseat_pct,R_votes,D_votes,Other_votes,winning_vote_margin,winner_party,R_totalvote_pct,D_totalvote_pct,Other_totalvote_pct,R_majorvote_pct,D_majorvote_pct,R_majorvote_pct_lag,D_majorvote_pct_lag,president_party,Pres_D,Pres_R,H_incumbent_party_winner,H_incumbent_party_majorvote_pct,H_incumbent_party,H_inc_D,H_inc_R,US_Unemployment.Rate,US_UEP_Rate,US_CPI,GDP_Growth_Pct,X.x,STATENAME,DISTRICT,avg_rating,Close_E_D_N,LLS_R_N,LLS_D_N,LLS_D,Close_E_D,LLS_R,St_AVG_R,RepVotes,DemVotes,RepVotesMajorPercent,DemVotesMajorPercent,Incumbent_R,Incumbent_D,Open_seat,D_2012,D_2014,D_2016,D_2018,D_2020,MidtermE_D,PresE_D,X.y,st_cd_fips.y,male,female,X20_29,X30_44,X45_64,X65.,white,black,native.american,asian,pacific.islander,other,mixed,hispanic.or.latino
164,164,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,132,Georgia,12,3.5,1,0,0,1,0,0,0.5,91336,75478,54.75,45.25,0,1,0,0,1,0,0,0,1,0,1497,1312,0.486923671,0.513076329,0.231752276,0.271092815,0.347835256,0.149319652,0.56374752,0.344061569,0.002217181,0.016073853,0.000764202,0.002109026,0.015507461,0.055519188
165,165,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,133,Hawaii,1,3.1,1,0,0,1,0,0,0.9,86454,93390,48.07,51.93,0,0,1,0,1,0,0,0,1,0,1530,1501,0.498370791,0.501629209,0.214350377,0.271539536,0.329935736,0.18417435,0.167706864,0.020432735,0.000865356,0.496279543,0.073684422,0.000968682,0.162491766,0.077570631
166,166,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,134,Illinois,8,1.2,0,1,0,0,1,0,2.8,66878,84178,44.27,55.73,0,1,0,0,1,0,0,0,1,0,1662,1708,0.49042791,0.50957209,0.200897434,0.314963608,0.356396852,0.127742107,0.539269884,0.045334623,0.000912506,0.125313717,0.000466733,0.001668502,0.013925144,0.273108891
167,167,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,135,Illinois,10,4.2,1,0,0,1,0,0,0.2,95992,91136,51.3,48.7,0,1,0,0,1,0,0,0,1,0,1686,1710,0.487819493,0.512180507,0.189158495,0.278455931,0.377080607,0.155304968,0.598590454,0.064316117,0.001354363,0.094585491,0.000267511,0.001207302,0.017965263,0.2217135
168,168,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,136,Illinois,11,2,0,1,0,0,1,0,2,81335,93436,46.54,53.46,0,1,0,0,1,0,0,0,1,0,1698,1711,0.485015737,0.514984263,0.197129131,0.32586913,0.349205237,0.127796501,0.532275966,0.109470294,0.000797557,0.07021152,0.000163137,0.002525133,0.02172646,0.262829933
169,169,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,137,Illinois,12,4.2,1,0,0,1,0,0,0.2,110038,87860,55.6,44.4,0,1,0,0,1,0,0,0,1,0,1710,1712,0.487219861,0.512780139,0.199675281,0.259829522,0.366233063,0.174262133,0.769012973,0.166095651,0.00190542,0.010612285,0.000171939,0.000828688,0.019688396,0.031684647
170,170,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,138,Illinois,13,6,0,0,1,0,0,1,2,123337,86935,58.66,41.34,1,0,0,0,1,0,0,0,1,0,1722,1713,0.487491719,0.512508281,0.253495896,0.243342162,0.338671444,0.164490499,0.799458075,0.111195904,0.001385733,0.034702342,0.000185514,0.001416652,0.021221665,0.030434117
171,171,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,139,Illinois,17,2.55,0,1,0,0,1,0,1.45,88785,110560,44.54,55.46,0,1,0,0,1,0,0,0,1,0,1770,1717,0.485437763,0.514562237,0.178574656,0.252336485,0.370411984,0.198676876,0.769168122,0.109481339,0.001736473,0.011700653,0.000300271,0.001290315,0.01914369,0.087179139
172,172,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,140,Indiana,2,6.6,0,0,1,0,0,1,2.6,85583,55590,60.62,39.38,1,0,0,0,1,0,0,0,1,0,1809,1802,0.486301635,0.513698365,0.184229168,0.264189689,0.375112427,0.176468715,0.812516224,0.06727172,0.002888765,0.011121954,0.000305396,0.001153563,0.018191863,0.086550515
173,173,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,141,Iowa,1,3.8,1,0,0,1,0,0,0.2,147762,141145,51.15,48.85,0,0,1,0,1,0,0,0,1,0,1905,1901,0.489759184,0.510240816,0.188831173,0.24697954,0.372710238,0.191479049,0.898442812,0.032892393,0.003078361,0.012993317,0.000548076,0.000546771,0.016190428,0.035307843
174,174,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,142,Iowa,2,2.9,0,1,0,0,1,0,1.1,129455,143431,47.44,52.56,0,1,0,0,1,0,0,0,1,0,1917,1902,0.492553134,0.507446866,0.202426294,0.252783468,0.36514474,0.179645497,0.872415468,0.03688105,0.001753766,0.021146521,0.000380632,0.000759965,0.015511086,0.05115151
175,175,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,143,Iowa,3,4.2,1,0,0,1,0,0,0.2,148814,119109,55.54,44.46,0,0,1,0,1,0,0,0,1,0,1929,1903,0.484290398,0.515709602,0.18396483,0.292372742,0.364019089,0.159643338,0.850304789,0.038091228,0.001677842,0.026268268,0.000518326,0.001351488,0.018044156,0.063743903
176,176,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,144,Iowa,4,6.6,0,0,1,0,0,1,2.6,169834,105504,61.68,38.32,1,0,0,0,1,0,0,0,1,0,1941,1904,0.493689885,0.506310115,0.19571999,0.231515515,0.369671652,0.203092843,0.891581851,0.013059608,0.003742773,0.016400102,0.000716477,0.000315513,0.012565305,0.061618371
177,177,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,145,Kansas,2,6.2,0,0,1,0,0,1,2.2,128742,87153,59.63,40.37,1,0,0,0,1,0,0,0,1,0,1968,2002,0.492462456,0.507537544,0.20818951,0.251862752,0.359516053,0.180431685,0.835126963,0.043024721,0.012507349,0.013543212,0.000513732,0.00083429,0.034182088,0.060267645
178,178,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,146,Kansas,3,6.4,0,0,1,0,0,1,2.4,134493,89584,60.02,39.98,1,0,0,0,1,0,0,0,1,0,1980,2003,0.481175598,0.518824402,0.18232623,0.307213702,0.365660227,0.144799841,0.731081925,0.086767567,0.003390373,0.039764424,0.000526328,0.000772403,0.023080509,0.114616471
179,179,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,147,Maine,2,3.1,1,0,0,1,0,0,0.9,133308,118556,52.93,47.07,0,0,1,0,1,0,0,0,1,0,2163,2302,0.485181169,0.514818831,0.158148466,0.225394443,0.405843933,0.210613157,0.945917839,0.006695368,0.007969955,0.006925459,0.000208899,0.000357248,0.019743993,0.01218124
180,180,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,148,Maryland,6,1.6,0,1,0,0,1,0,2.4,91930,94704,49.26,50.74,0,1,0,0,1,0,0,0,1,0,2235,2406,0.488498612,0.511501388,0.183459346,0.291236369,0.374719331,0.150584954,0.615673285,0.125869313,0.00210669,0.104561306,0.000452588,0.001760514,0.027691383,0.121884921
181,181,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,149,Massachusetts,6,3.4,1,0,0,1,0,0,0.6,111989,149638,42.8,57.2,0,0,1,0,1,0,0,0,1,0,2331,2506,0.473874299,0.526125701,0.158601698,0.250094475,0.407405329,0.183898499,0.838790817,0.027593201,0.000632193,0.039108527,0.000149305,0.002774923,0.01357197,0.077379063
182,182,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,150,Massachusetts,9,2.15,0,1,0,0,1,0,1.85,114971,140413,45.02,54.98,0,1,0,0,1,0,0,0,1,0,2367,2509,0.473560178,0.526439822,0.152942143,0.23004786,0.393566186,0.223443811,0.880869253,0.025873046,0.001896289,0.012746894,0.000299846,0.012277272,0.019888441,0.046148959
183,183,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,151,Michigan,1,5.65,0,0,1,0,0,1,1.65,130414,113263,53.52,46.48,1,0,0,0,1,0,0,0,1,0,2382,2601,0.505118938,0.494881062,0.158216452,0.213630279,0.392569633,0.235583637,0.915823325,0.015849711,0.024149779,0.006004817,0.000326272,0.000509268,0.021104103,0.016232725
184,184,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,152,Michigan,4,6.8,0,0,1,0,0,1,2.8,123962,85777,59.1,40.9,0,0,1,0,1,0,0,0,1,0,2418,2604,0.495611524,0.504388476,0.191593611,0.229792996,0.376990866,0.201622527,0.920040963,0.018037122,0.006225428,0.00980899,0.000193169,0.00063348,0.016246051,0.028814797
185,185,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,153,Michigan,6,6.6,0,0,1,0,0,1,2.6,116801,84391,58.05,41.95,1,0,0,0,1,0,0,0,1,0,2442,2606,0.485606733,0.514393267,0.196543245,0.246626329,0.374812026,0.182018401,0.815887713,0.083993583,0.004254731,0.015322954,0.000208648,0.000833183,0.023491248,0.05600794
186,186,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,154,Michigan,7,6.4,0,0,1,0,0,1,2.4,119564,92083,56.49,43.51,1,0,0,0,1,0,0,0,1,0,2454,2607,0.496149292,0.503850708,0.164896908,0.252097385,0.402117561,0.180888146,0.886536168,0.04052381,0.003461719,0.008595444,0.000153161,0.001175651,0.018765041,0.040789005
187,187,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,155,Michigan,8,6.4,0,0,1,0,0,1,2.4,132739,102269,56.48,43.52,0,0,1,0,1,0,0,0,1,0,2466,2608,0.484946389,0.515053611,0.203624114,0.251541019,0.391895365,0.152939502,0.830416954,0.055129575,0.002487754,0.038517484,0.000222596,0.000895983,0.025485126,0.046844529
188,188,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,156,Michigan,11,6.6,0,0,1,0,0,1,2.6,140435,101681,58,42,0,0,1,0,1,0,0,0,1,0,2502,2611,0.48230284,0.51769716,0.156128177,0.266295026,0.410548885,0.167027912,0.810877759,0.049117298,0.002187797,0.082994445,0.000178338,0.001515169,0.01976319,0.033366005
189,189,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,157,Minnesota,1,1.2,0,1,0,0,1,0,2.8,103536,122851,45.73,54.27,0,1,0,0,1,0,0,0,1,0,2553,2701,0.494288315,0.505711685,0.193976675,0.251212715,0.36806688,0.18674373,0.875743358,0.025123674,0.002298574,0.023011268,0.00029877,0.000732661,0.014657729,0.058133966
190,190,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,158,Minnesota,7,3.1,1,0,0,1,0,0,0.9,109955,130546,45.72,54.28,0,1,0,0,1,0,0,0,1,0,2625,2707,0.496389888,0.503610112,0.169242126,0.231688256,0.379683357,0.219386261,0.899879384,0.009139065,0.025518129,0.007926863,0.000563078,0.000416647,0.014831733,0.0417251
191,191,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,159,Minnesota,8,4.2,1,0,0,1,0,0,0.2,125358,129090,49.27,50.73,0,1,0,0,1,0,0,0,1,0,2637,2708,0.503192784,0.496807216,0.161174221,0.231276652,0.393563484,0.213985643,0.924535217,0.009933665,0.025356034,0.006520382,0.000343892,0.000244345,0.018574717,0.014491748
193,193,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,161,Nebraska,2,3.8,1,0,0,1,0,0,0.2,78157,83872,48.24,51.76,1,0,0,0,1,0,0,0,1,0,2820,3102,0.486345591,0.513654409,0.216029952,0.305650697,0.346747094,0.131572257,0.73976953,0.097655246,0.003828397,0.027526479,0.000346295,0.001531997,0.023851281,0.105490774
194,194,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,162,Nevada,3,6.6,0,0,1,0,0,1,2.6,88528,52644,62.71,37.29,1,0,0,0,1,0,0,0,1,0,2868,3203,0.489061091,0.510938909,0.172079716,0.314085103,0.341279245,0.172555937,0.591771765,0.064931747,0.00354704,0.12715163,0.007929256,0.001375583,0.037217953,0.166075025
195,195,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,163,Nevada,4,2.95,0,1,0,0,1,0,1.05,63466,59844,51.47,48.53,0,1,0,0,1,0,0,0,1,0,2877,3204,0.496907233,0.503092767,0.200098671,0.294949421,0.339628719,0.165323189,0.477389735,0.140986554,0.008617879,0.050611552,0.005742859,0.002230223,0.033708962,0.280712235
196,196,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,164,New Hampshire,1,4.2,1,0,0,1,0,0,0.2,125508,116769,51.8,48.2,0,1,0,0,1,0,0,0,1,0,2889,3301,0.486837401,0.513162599,0.173253969,0.249084026,0.406067541,0.171594464,0.918042164,0.012939758,0.001127362,0.022156355,1.06E-05,0.000979461,0.015013379,0.029730957
197,197,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,165,New Hampshire,2,3.1,1,0,0,1,0,0,0.9,106871,130700,44.98,55.02,0,1,0,0,1,0,0,0,1,0,2901,3302,0.490935421,0.509064579,0.165520196,0.237401061,0.415507956,0.181570787,0.915230994,0.008981563,0.002114024,0.023828327,0.000414604,0.002057832,0.016086019,0.031286639
198,198,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,166,New Jersey,3,5.1,0,0,1,0,0,1,1.1,100471,82537,54.9,45.1,0,0,1,0,1,0,0,0,1,0,2937,3403,0.478425104,0.521574896,0.167196255,0.242229184,0.384354931,0.206219629,0.767069511,0.101994758,0.000533656,0.034617004,0.000270223,0.003086512,0.020664557,0.071763779
199,199,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,167,New Jersey,5,6.6,0,0,1,0,0,1,2.6,104678,81808,56.13,43.87,1,0,0,0,1,0,0,0,1,0,2961,3405,0.478404078,0.521595922,0.149209918,0.2454097,0.421434186,0.183946196,0.717011852,0.044843888,0.001113444,0.096394175,5.55E-05,0.002649509,0.012341348,0.125590247
200,200,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,168,New York,1,4.2,1,0,0,1,0,0,0.2,94035,78722,54.43,45.57,0,1,0,0,1,0,0,0,1,0,3096,3601,0.487984452,0.512015548,0.171830034,0.254964046,0.389048346,0.184157574,0.769968312,0.046365561,0.001812722,0.036753982,0.000222785,0.001451562,0.013812667,0.12961241
201,201,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,169,New York,4,1.6,0,1,0,0,1,0,2.4,80127,89793,47.16,52.84,0,0,1,0,1,0,0,0,1,0,3132,3604,0.475043452,0.524956548,0.178904402,0.261129131,0.3841215,0.175844968,0.58996231,0.139938442,0.001003297,0.061815871,7.08E-05,0.004281012,0.013252403,0.189675892
202,202,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,170,New York,11,4.6,1,0,0,1,0,0,0.6,58886,45244,56.55,43.45,1,0,0,0,1,0,0,0,1,0,3216,3611,0.474866166,0.525133834,0.191367922,0.276296308,0.363679604,0.168656167,0.627590389,0.069320394,0.001398315,0.12697029,0.000177367,0.00221228,0.013453796,0.158877168
203,203,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,171,New York,18,3.4,1,0,0,1,0,0,0.6,85660,88993,49.05,50.95,0,1,0,0,1,0,0,0,1,0,3300,3618,0.488478455,0.511521545,0.180500223,0.257897993,0.398755551,0.162846233,0.704628101,0.085988368,0.001308056,0.030937408,6.12E-05,0.002579971,0.018767341,0.155729592
204,204,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,172,New York,19,6.2,0,0,1,0,0,1,2.2,131594,72470,64.49,35.51,1,0,0,0,1,0,0,0,1,0,3312,3619,0.499328194,0.500671806,0.168552927,0.222566578,0.408365662,0.200514832,0.856965533,0.039458219,0.001116438,0.015351019,7.29E-05,0.001454455,0.019052374,0.066529029
205,205,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,173,New York,21,6,0,0,1,0,0,1,2,96226,59063,61.97,38.03,0,0,1,0,1,0,0,0,1,0,3336,3621,0.50895549,0.49104451,0.202233587,0.252167627,0.371209137,0.174389649,0.907903794,0.028242836,0.008006008,0.00898503,0.00067864,0.000852472,0.014970414,0.030360806
206,206,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,174,New York,23,6.4,0,0,1,0,0,1,2.4,113130,70242,61.69,38.31,1,0,0,0,1,0,0,0,1,0,3360,3623,0.492003798,0.507996202,0.20186989,0.227293104,0.379266328,0.191570677,0.892599374,0.026993068,0.005698272,0.022394756,0.000177503,0.000782691,0.016868396,0.03448594
207,207,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,175,New York,24,3.8,1,0,0,1,0,0,0.2,118474,80304,59.6,40.4,0,1,0,0,1,0,0,0,1,0,3372,3624,0.483158412,0.516841588,0.192267993,0.242006457,0.388916914,0.176808636,0.829743431,0.079375647,0.004786071,0.024746878,0.00010887,0.001289685,0.020509342,0.039440076
208,208,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,176,North Carolina,7,6.8,0,0,1,0,0,1,2.8,134431,84054,61.53,38.47,0,0,1,0,1,0,0,0,1,0,3498,3707,0.481556972,0.518443028,0.161023816,0.269336214,0.372735244,0.196904726,0.692142948,0.170154583,0.017146671,0.006761356,0.000809608,0.001058207,0.017538845,0.094387782
210,210,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,178,Ohio,6,6.8,0,0,1,0,0,1,2.8,111026,73561,60.15,39.85,1,0,0,0,1,0,0,0,1,0,3654,3906,0.490111505,0.509888495,0.158735692,0.244668331,0.390540551,0.206055427,0.947184349,0.022222719,0.001220307,0.003948873,5.17E-05,0.000587089,0.01475271,0.010032234
211,211,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,179,Ohio,14,6.8,0,0,1,0,0,1,2.8,135736,70856,65.7,34.3,1,0,0,0,1,0,0,0,1,0,3750,3914,0.481277433,0.518722567,0.146948745,0.237599769,0.411274161,0.204177325,0.898425075,0.040776642,0.000755586,0.019511897,8.33E-05,0.000998651,0.014472805,0.024976006
212,212,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,180,Pennsylvania,6,6.45,0,0,1,0,0,1,2.45,119643,92901,56.29,43.71,0,0,1,0,1,0,0,0,1,0,3972,4206,0.479913257,0.520086743,0.16348655,0.260379256,0.393166155,0.182968039,0.846413811,0.041302285,0.000635936,0.041061887,9.22E-05,0.001524848,0.014794243,0.054174744
213,213,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,181,Texas,23,2.9,0,1,0,0,1,0,1.1,57459,55037,51.08,48.92,0,1,0,0,1,0,0,0,1,0,4596,4823,0.499407408,0.500592592,0.220660978,0.292885765,0.330603425,0.155849832,0.249961417,0.02813375,0.003774224,0.011880746,0.000427167,0.00065453,0.008594318,0.696573847
214,214,34,2014,1,United State,247,188,0,77889271,0.567816092,0.432183908,40029863,35628989,2230419,4400874,R,51.39,45.74,2.86,52.91,47.09,49.39,50.61,D,1,0,FALSE,47.09,D,1,0,18.475,6.15795575,236.72,2.526,182,Utah,4,6.4,0,0,1,0,0,1,2.4,74936,67425,52.64,47.36,0,0,1,0,1,0,0,0,1,0,4785,4904,0.496907864,0.503092136,0.232109581,0.355245074,0.299075862,0.113569483,0.758798542,0.013293715,0.005871414,0.027296995,0.014026612,0.001460305,0.017792661,0.161459756
